Age,MP_x,PF,TS%,TRB%,AST%,STL%,BLK%,TOV%,USG%,BPM,NumOfAwards,All-Star,AwardWinner,FirstTeam,SecondTeam,ThirdTeam,DefTeam1,DefTeam2,Next_Year_Salary,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG
23.0,19.9,2.5,0.616,15.4,11.3,0.9,6.7,16.1,12.4,0.6,0,0,0,0,0,0,0,0,15000000,1,0,0,0,0
27.0,32.8,2.1,0.641,21.8,12.8,1.0,3.4,10.8,19.5,3.1,2,0,0,0,0,0,0,1,18102000,1,0,0,0,0
25.0,30.4,2.3,0.563,7.1,36.0,1.9,0.7,15.2,32.2,2.4,0,0,0,0,0,0,0,0,39446090,0,0,1,0,0
20.0,21.2,1.8,0.523,7.8,10.2,1.9,0.9,10.4,18.2,-3.0,0,0,0,0,0,0,0,0,3638160,0,0,0,0,1
21.0,30.1,2.2,0.562,12.4,4.7,0.7,2.1,8.9,16.4,-0.7,0,0,0,0,0,0,0,0,12350392,0,1,0,0,0
22.0,15.9,1.6,0.549,5.3,13.2,1.5,0.5,15.4,25.3,-4.7,0,0,0,0,0,0,0,0,6000000,0,0,0,0,1
22.0,29.9,2.2,0.569,7.6,19.7,1.5,1.2,16.1,26.0,0.0,0,0,0,0,0,0,0,0,10107163,0,0,0,0,1
24.0,31.9,2.7,0.562,10.0,9.0,2.1,2.6,9.6,16.3,0.0,0,0,0,0,0,0,0,0,24858622,0,1,0,0,0
23.0,20.7,1.2,0.543,11.7,17.9,2.2,1.0,15.7,20.2,-0.9,0,0,0,0,0,0,0,0,3861600,0,0,0,1,0
29.0,29.6,3.1,0.641,17.4,14.5,1.9,4.0,14.7,18.7,2.0,0,0,0,0,0,0,0,0,19500000,1,0,0,0,0
28.0,35.4,2.1,0.605,4.7,32.3,1.3,0.3,10.5,29.5,3.3,4,1,1,0,1,0,0,0,34944001,0,0,1,0,0
21.0,26.1,3.2,0.703,22.0,14.7,1.3,4.2,17.2,16.4,3.1,0,0,0,0,0,0,0,0,6483144,1,0,0,0,0
22.0,32.9,1.5,0.544,7.4,16.0,1.3,0.9,11.4,27.3,0.5,0,0,0,0,0,0,0,0,33333333,0,0,0,0,1
23.0,35.7,1.9,0.569,15.3,20.5,2.0,2.6,15.1,22.5,1.8,0,0,0,0,0,0,0,0,30000000,0,0,0,1,0
25.0,13.6,0.8,0.545,5.9,19.5,1.4,0.7,11.6,13.2,-1.5,0,0,0,0,0,0,0,0,2221677,0,0,0,0,1
24.0,15.0,1.5,0.586,19.5,9.7,0.8,4.0,7.6,21.0,0.9,0,0,0,0,0,0,0,0,9000000,1,0,0,0,0
23.0,28.6,2.8,0.536,8.1,21.6,2.5,3.2,16.2,27.5,0.4,0,0,0,0,0,0,0,0,35000000,0,0,1,0,0
23.0,32.4,2.3,0.573,8.8,23.4,2.4,2.1,10.3,27.5,4.0,3,1,0,0,0,1,0,1,6580997,0,0,0,0,1
24.0,25.7,2.1,0.541,7.5,10.8,1.0,0.2,10.2,16.6,-3.9,0,0,0,0,0,0,0,0,2221677,0,1,0,0,0
27.0,36.1,1.9,0.584,5.9,23.2,1.8,1.2,10.1,24.0,0.8,0,0,0,0,0,0,0,0,46394100,0,0,1,0,0
22.0,19.6,2.1,0.499,4.2,29.8,1.9,0.7,18.0,18.6,-4.1,0,0,0,0,0,0,0,0,1955377,0,0,1,0,0
23.0,5.0,0.0,0.615,11.1,0.0,0.0,0.0,0.0,42.2,1.6,0,0,0,0,0,0,0,0,2667947,1,0,0,0,0
23.0,17.7,1.6,0.59,8.1,7.1,0.8,0.9,7.1,15.3,-2.3,0,0,0,0,0,0,0,0,1955377,0,0,0,1,0
21.0,15.8,1.5,0.59,10.8,12.2,2.2,1.9,16.7,17.1,-0.9,0,0,0,0,0,0,0,0,6665520,0,1,0,0,0
20.0,25.7,1.6,0.589,5.4,16.7,1.2,0.0,11.0,24.7,0.2,1,0,0,0,0,0,0,0,4221360,0,0,0,0,1
25.0,29.8,3.5,0.591,10.0,10.1,1.9,4.7,9.9,28.1,2.3,3,1,0,0,0,0,0,1,35000000,1,0,0,0,0
25.0,16.1,1.9,0.537,17.6,9.4,3.0,1.6,17.5,12.5,-1.0,0,0,0,0,0,0,0,0,11571429,0,1,0,0,0
26.0,28.0,1.5,0.724,18.8,9.5,1.6,2.9,11.3,15.9,4.2,0,0,0,0,0,0,0,0,20000000,1,0,0,0,0
26.0,11.7,1.2,0.666,9.1,7.0,1.0,6.9,9.3,19.6,3.5,0,0,0,0,0,0,0,0,2349578,1,0,0,0,0
28.0,34.3,2.4,0.555,9.3,21.4,1.7,0.8,11.4,28.9,0.0,1,1,0,0,0,0,0,0,53142264,0,0,0,1,0
21.0,25.9,1.8,0.56,6.9,8.4,1.0,0.4,8.6,15.9,-2.2,1,0,0,0,0,0,0,0,1955377,0,0,0,0,1
22.0,9.6,1.1,0.523,11.5,12.4,1.4,0.6,14.0,17.4,-2.7,0,0,0,0,0,0,0,0,3492480,0,0,0,0,1
26.0,36.4,2.2,0.582,12.9,27.0,1.5,1.3,11.2,31.2,5.2,4,1,0,1,0,0,0,0,54126450,0,1,0,0,0
30.0,32.4,2.3,0.523,5.8,9.5,1.3,2.7,9.1,19.4,-1.6,0,0,0,0,0,0,0,0,32000001,0,1,0,0,0
21.0,25.3,2.4,0.589,13.8,13.7,1.6,1.8,13.8,19.0,-1.2,0,0,0,0,0,0,0,0,7096231,0,1,0,0,0
21.0,11.7,1.1,0.491,5.7,9.6,0.9,1.5,11.7,19.2,-5.3,0,0,0,0,0,0,0,0,5529720,0,0,0,1,0
29.0,8.9,0.4,0.509,6.4,17.2,1.9,0.8,6.8,21.0,-2.1,0,0,0,0,0,0,0,0,6809524,0,0,1,0,0
35.0,31.7,0.9,0.626,9.2,25.5,2.2,1.0,8.8,20.8,4.9,0,0,0,0,0,0,0,0,54126450,0,0,0,1,0
29.0,11.9,1.2,0.59,14.6,10.3,1.3,1.8,11.0,15.7,0.4,0,0,0,0,0,0,0,0,8000000,1,0,0,0,0
30.0,30.2,2.2,0.58,15.3,25.6,1.2,3.1,13.7,34.2,3.5,0,0,0,0,0,0,0,0,55224526,1,0,0,0,0
27.0,30.5,2.9,0.628,14.4,10.8,1.5,3.1,14.6,24.2,1.0,0,0,0,0,0,0,0,0,26580000,0,1,0,0,0
28.0,12.1,0.7,0.592,14.3,8.8,2.5,2.3,14.5,8.0,1.7,0,0,0,0,0,0,0,0,6165000,0,0,0,0,1
20.0,7.6,0.8,0.506,10.4,6.2,2.3,2.6,10.6,13.0,-2.5,0,0,0,0,0,0,0,0,1955377,0,0,0,0,1
32.0,18.8,2.2,0.602,22.0,17.6,1.2,2.8,14.6,22.8,0.6,0,0,0,0,0,0,0,0,10395000,1,0,0,0,0
27.0,15.4,1.3,0.512,16.5,5.5,2.8,7.0,8.2,16.2,0.7,0,0,0,0,0,0,0,0,15000000,0,1,0,0,0
23.0,20.4,2.2,0.496,13.0,15.3,2.1,2.5,15.1,15.0,-1.9,0,0,0,0,0,0,0,0,1955377,0,1,0,0,0
32.0,26.0,1.4,0.54,6.6,22.9,1.5,0.9,13.4,27.8,-1.5,0,0,0,0,0,0,0,0,14285714,0,0,0,0,1
22.0,23.6,0.9,0.504,6.5,7.3,1.1,1.7,8.8,21.0,-5.4,0,0,0,0,0,0,0,0,4741320,0,0,0,0,1
25.0,29.4,3.0,0.591,5.3,25.6,2.0,1.2,14.8,29.0,0.4,0,0,0,0,0,0,0,0,31848215,0,0,0,0,1
20.0,7.8,0.6,0.464,9.3,6.0,1.5,2.5,16.1,11.5,-3.9,0,0,0,0,0,0,0,0,2221677,0,1,0,0,0
26.0,24.4,1.6,0.523,5.4,27.3,2.6,1.0,13.4,19.8,-1.4,0,0,0,0,0,0,0,0,4500000,0,0,1,0,0
24.0,27.8,2.4,0.559,4.9,8.2,1.9,0.8,13.4,11.8,-4.3,0,0,0,0,0,0,0,0,13666667,0,0,0,0,1
29.0,37.6,2.6,0.611,14.6,20.7,2.0,0.9,15.5,15.3,2.8,0,0,0,0,0,0,0,0,19472240,0,0,0,0,1
34.0,30.6,1.6,0.565,7.6,17.3,1.7,1.3,11.3,15.8,0.7,0,0,0,0,0,0,0,0,32400000,0,0,1,0,0
23.0,23.6,1.4,0.577,8.8,7.9,1.5,1.6,9.5,17.2,-1.3,0,0,0,0,0,0,0,0,3000000,0,0,0,1,0
21.0,14.2,1.4,0.571,7.9,4.4,1.6,1.5,7.8,12.9,-3.0,0,0,0,0,0,0,0,0,2221677,0,0,0,1,0
22.0,21.3,2.3,0.559,5.6,7.6,1.4,1.0,9.8,17.8,-4.5,0,0,0,0,0,0,0,0,2674200,0,0,0,0,1
30.0,20.8,2.5,0.555,20.5,16.8,1.9,3.1,19.2,20.6,-1.3,0,0,0,0,0,0,0,0,19375000,1,0,0,0,0
24.0,21.2,2.3,0.618,7.6,7.4,0.9,2.3,9.8,11.5,-3.6,0,0,0,0,0,0,0,0,8025000,0,1,0,0,0
29.0,35.0,3.5,0.63,21.0,13.8,1.4,1.9,12.1,27.4,3.6,2,1,0,0,0,1,0,0,53142264,1,0,0,0,0
23.0,18.8,2.5,0.639,14.2,8.6,1.3,5.0,14.5,15.9,-2.0,0,0,0,0,0,0,0,0,1955377,0,1,0,0,0
33.0,31.9,1.5,0.589,10.5,16.4,2.5,1.4,9.6,27.7,3.1,0,0,0,0,0,0,0,0,50000000,0,0,0,1,0
24.0,34.3,2.4,0.553,10.9,5.6,1.1,2.6,6.6,15.0,-1.6,0,0,0,0,0,0,0,0,11144093,0,1,0,0,0
20.0,22.2,1.7,0.603,18.4,6.5,1.4,4.8,10.4,17.2,-0.1,1,0,0,0,0,0,0,0,4443360,1,0,0,0,0
25.0,23.9,1.5,0.572,10.8,10.2,1.3,1.1,8.3,21.6,-1.6,0,0,0,0,0,0,0,0,17500000,0,0,0,1,0
33.0,20.3,2.8,0.609,12.4,20.5,1.8,2.0,19.4,18.5,-0.7,0,0,0,0,0,0,0,0,13445122,1,0,0,0,0
29.0,34.6,3.0,0.551,10.0,7.9,2.2,1.4,8.9,18.9,-2.3,0,0,0,0,0,0,0,0,8382150,0,0,0,1,0
30.0,16.4,1.6,0.587,11.4,11.0,1.8,0.9,9.5,15.4,0.6,0,0,0,0,0,0,0,0,7163000,0,1,0,0,0
31.0,29.6,1.8,0.574,4.3,8.7,2.2,1.4,9.6,12.4,-1.4,0,0,0,0,0,0,0,0,21621500,0,0,0,0,1
25.0,24.4,2.2,0.664,6.1,8.0,3.0,3.2,12.4,12.7,1.9,0,0,0,0,0,0,0,0,2301587,0,0,0,0,1
22.0,24.4,2.6,0.499,8.8,14.6,2.1,1.5,12.1,21.7,-3.3,0,0,0,0,0,0,0,0,2349578,0,0,0,0,1
23.0,6.1,0.7,0.718,15.8,6.3,2.5,3.9,11.8,15.4,-0.1,0,0,0,0,0,0,0,0,1955377,0,0,0,1,0
36.0,36.5,1.7,0.642,9.2,19.6,1.1,3.2,12.9,28.7,3.2,1,1,0,0,0,0,0,0,54708609,0,1,0,0,0
26.0,24.3,1.8,0.544,6.7,12.6,1.9,1.3,9.7,17.5,-2.0,0,0,0,0,0,0,0,0,17991071,0,0,0,0,1
36.0,10.9,0.9,0.488,20.7,13.1,3.0,1.5,10.1,24.6,0.4,0,0,0,0,0,0,0,0,4150000,0,1,0,0,0
21.0,31.5,1.7,0.539,6.5,26.9,1.0,0.4,14.9,24.3,-2.7,0,0,0,0,0,0,0,0,4278960,0,0,1,0,0
33.0,22.8,2.0,0.588,8.7,26.8,2.0,0.9,13.0,22.0,0.7,0,0,0,0,0,0,0,0,33296296,0,0,0,1,0
34.0,27.3,1.1,0.552,6.8,10.7,1.2,1.3,8.8,21.8,-1.0,0,0,0,0,0,0,0,0,16666667,0,0,0,1,0
25.0,6.8,0.6,0.513,13.5,11.9,1.3,1.5,13.8,14.0,-2.1,0,0,0,0,0,0,0,0,2654880,0,1,0,0,0
21.0,12.4,0.9,0.483,9.3,18.2,1.1,1.5,12.7,20.8,-4.0,0,0,0,0,0,0,0,0,4503720,0,0,0,0,1
30.0,24.1,2.7,0.531,8.0,15.6,3.5,1.5,14.2,12.7,0.6,0,0,0,0,0,0,0,0,5426400,0,0,1,0,0
24.0,15.1,1.0,0.472,9.5,9.0,1.6,1.5,12.4,13.9,-3.0,0,0,0,0,0,0,0,0,3132000,0,0,0,1,0
29.0,28.8,2.8,0.618,12.8,11.4,1.3,4.8,7.4,25.9,4.7,0,0,0,0,0,0,0,0,30731707,1,0,0,0,0
31.0,16.4,1.3,0.538,11.2,20.7,2.0,3.1,10.0,15.9,1.5,0,0,0,0,0,0,0,0,9219512,0,1,0,0,0
21.0,21.1,2.4,0.594,15.6,13.9,1.5,1.4,14.9,18.7,-1.0,0,0,0,0,0,0,0,0,3000000,1,0,0,0,0
29.0,29.8,1.8,0.514,10.2,12.1,0.9,0.9,13.5,24.0,-4.9,0,0,0,0,0,0,0,0,22410605,0,1,0,0,0
21.0,26.5,3.0,0.503,8.2,13.3,1.8,2.5,14.2,15.9,-4.1,0,0,0,0,0,0,0,0,2966760,0,0,0,0,1
23.0,32.0,3.3,0.536,8.2,43.8,1.8,0.8,13.1,35.9,3.2,0,0,0,0,0,0,0,0,37958760,0,0,1,0,0
27.0,31.4,1.7,0.571,10.1,7.5,1.1,1.1,7.8,24.0,-0.3,0,0,0,0,0,0,0,0,46394100,0,1,0,0,0
40.0,34.9,1.4,0.604,12.6,40.3,1.4,1.5,15.5,30.1,5.6,4,1,0,0,1,0,0,0,52627153,0,0,0,1,0
21.0,2.5,0.2,0.54,19.1,0.0,3.1,2.9,9.7,27.8,-3.7,0,0,0,0,0,0,0,0,2221677,0,0,0,1,0
27.0,22.2,1.6,0.524,8.0,18.9,2.8,1.9,13.9,15.9,0.2,0,0,0,0,0,0,0,0,10000000,0,0,1,0,0
25.0,29.2,2.9,0.586,7.6,6.9,1.8,1.9,7.7,13.6,0.2,2,0,0,0,0,0,1,0,17722222,0,0,0,1,0
25.0,35.4,2.5,0.587,12.8,36.1,2.5,1.1,13.0,33.9,6.7,0,0,0,0,0,0,0,0,45999660,0,0,1,0,0
29.0,18.6,1.6,0.683,15.5,11.9,1.3,4.8,8.8,11.4,3.3,0,0,0,0,0,0,0,0,11000000,1,0,0,0,0
21.0,9.1,0.6,0.575,6.4,13.4,1.2,0.4,14.3,23.8,-3.2,0,0,0,0,0,0,0,0,4962033,0,0,0,0,1
26.0,31.6,2.4,0.549,6.7,25.7,1.5,1.8,13.5,24.6,-0.8,0,0,0,0,0,0,0,0,18797619,0,0,0,0,1
24.0,14.2,1.3,0.589,4.7,22.9,2.2,0.5,14.5,19.4,-0.6,0,0,0,0,0,0,0,0,2886720,0,0,1,0,0
30.0,20.0,1.6,0.529,5.6,21.7,2.7,1.2,15.8,20.6,-1.5,0,0,0,0,0,0,0,0,21586855,0,0,1,0,0
23.0,26.6,2.4,0.647,20.3,16.5,1.3,4.5,12.0,21.4,3.5,0,0,0,0,0,0,0,0,6276531,1,0,0,0,0
20.0,18.9,1.6,0.571,9.6,7.2,0.9,4.3,10.9,18.7,-2.5,1,0,0,0,0,0,0,0,5455560,0,0,0,1,0
27.0,20.8,0.9,0.592,9.0,12.7,5.1,2.6,12.1,14.4,5.0,0,0,0,0,0,0,0,0,11550000,0,0,0,0,1
21.0,27.3,1.5,0.57,6.7,9.2,1.5,1.3,11.8,15.2,-2.5,0,0,0,0,0,0,0,0,7714286,0,0,0,0,1
28.0,25.5,2.1,0.607,9.2,15.6,1.0,0.9,12.2,14.7,1.3,0,0,0,0,0,0,0,0,15936452,0,0,0,1,0
33.0,18.7,1.9,0.489,8.1,8.3,0.7,2.3,17.9,8.7,-3.8,0,0,0,0,0,0,0,0,11000000,0,1,0,0,0
26.0,33.7,2.0,0.617,11.4,8.7,0.9,1.3,8.4,20.2,-0.1,0,0,0,0,0,0,0,0,38333050,0,0,0,1,0
28.0,37.0,1.5,0.585,4.9,14.4,1.2,1.3,9.7,19.6,-0.5,0,0,0,0,0,0,0,0,24900000,0,0,0,1,0
37.0,24.7,1.6,0.573,5.7,24.5,2.2,0.7,12.9,14.4,1.2,0,0,0,0,0,0,0,0,10774038,0,0,1,0,0
26.0,31.7,1.5,0.541,12.6,21.7,1.1,2.2,10.2,28.0,1.8,0,0,0,0,0,0,0,0,25000000,0,1,0,0,0
24.0,24.9,1.7,0.531,5.8,15.6,2.1,1.0,6.7,16.8,0.0,0,0,0,0,0,0,0,0,4333333,0,0,0,0,1
26.0,17.1,1.5,0.676,20.0,5.9,2.7,5.8,13.4,11.1,3.3,0,0,0,0,0,0,0,0,12954546,1,0,0,0,0
27.0,18.8,1.8,0.649,15.0,13.7,2.1,2.0,14.1,26.8,4.0,0,0,0,0,0,0,0,0,5000000,1,0,0,0,0
22.0,22.3,1.6,0.578,6.2,8.3,1.7,1.8,7.9,17.4,-0.9,0,0,0,0,0,0,0,0,11574075,0,0,0,0,1
22.0,16.2,1.7,0.52,14.3,6.6,2.5,5.7,7.3,15.7,-0.6,0,0,0,0,0,0,0,0,2221677,0,1,0,0,0
23.0,17.5,1.5,0.609,18.8,6.8,1.8,3.2,15.6,13.4,-1.9,0,0,0,0,0,0,0,0,2270735,1,0,0,0,0
27.0,27.8,1.6,0.584,9.3,15.8,1.8,0.5,12.5,20.0,-0.8,0,0,0,0,0,0,0,0,9000000,0,0,0,1,0
25.0,13.9,1.7,0.674,14.9,7.4,1.0,4.5,14.8,13.7,-0.7,0,0,0,0,0,0,0,0,2349578,1,0,0,0,0
25.0,26.9,2.1,0.569,15.5,13.7,1.6,5.3,12.0,16.8,0.4,0,0,0,0,0,0,0,0,25352272,1,0,0,0,0
27.0,22.0,2.5,0.634,20.4,5.9,0.5,4.2,16.3,17.3,-3.3,0,0,0,0,0,0,0,0,5000000,1,0,0,0,0
20.0,22.8,1.3,0.502,5.0,16.7,0.6,0.4,12.2,20.8,-5.7,0,0,0,0,0,0,0,0,2710680,0,0,0,0,1
29.0,36.7,2.3,0.663,19.1,44.1,2.4,1.6,12.8,29.5,13.3,4,1,0,1,0,0,0,0,55224526,1,0,0,0,0
21.0,25.1,1.8,0.595,8.6,16.6,1.6,1.1,12.6,18.3,0.3,0,0,0,0,0,0,0,0,4445417,0,1,0,0,0
34.0,31.2,2.2,0.611,16.9,17.1,1.2,2.0,9.7,22.4,2.6,0,0,0,0,0,0,0,0,21481481,1,0,0,0,0
20.0,22.7,2.3,0.516,9.9,5.9,1.1,2.0,10.2,19.0,-4.1,0,0,0,0,0,0,0,0,3398640,0,1,0,0,0
31.0,32.6,1.9,0.615,5.5,10.2,1.8,0.5,9.2,26.1,1.5,0,0,0,0,0,0,0,0,20482758,0,0,0,0,1
27.0,36.6,2.3,0.591,7.6,8.5,2.0,2.2,8.3,19.7,0.7,0,0,0,0,0,0,0,0,39568966,0,1,0,0,0
26.0,19.6,1.4,0.642,11.5,11.9,1.4,1.6,9.5,20.1,1.7,0,0,0,0,0,0,0,0,14000000,0,1,0,0,0
24.0,27.2,2.0,0.601,7.5,7.9,1.6,1.6,8.9,14.6,-0.7,0,0,0,0,0,0,0,0,6383525,0,0,0,0,1
22.0,11.2,0.5,0.484,11.8,9.1,2.2,0.9,6.3,16.3,-2.1,0,0,0,0,0,0,0,0,3007080,0,1,0,0,0
24.0,27.9,2.6,0.634,17.5,11.4,1.6,3.0,10.4,17.3,1.3,0,0,0,0,0,0,0,0,15000000,1,0,0,0,0
22.0,17.1,1.7,0.61,11.9,9.1,1.3,2.6,15.7,10.5,-2.6,0,0,0,0,0,0,0,0,1955377,0,1,0,0,0
21.0,10.9,0.9,0.538,10.7,9.6,2.0,1.7,12.0,15.7,-0.9,0,0,0,0,0,0,0,0,6670882,1,0,0,0,0
39.0,19.3,2.7,0.643,7.9,0.0,0.9,1.6,12.5,6.0,-7.2,0,0,0,0,0,0,0,0,3468960,0,0,0,1,0
26.0,32.2,2.3,0.556,13.1,10.1,1.7,2.8,13.6,20.4,-0.9,0,0,0,0,0,0,0,0,14152174,0,1,0,0,0
19.0,6.2,0.4,0.446,9.3,5.6,1.3,1.7,10.6,14.7,-6.5,0,0,0,0,0,0,0,0,2847600,0,0,0,0,1
22.0,34.4,2.1,0.551,12.5,26.0,1.1,1.7,11.2,33.6,3.5,0,0,0,0,0,0,0,0,15334769,0,1,0,0,0
30.0,32.7,2.4,0.599,11.8,15.7,1.3,1.5,7.6,24.2,1.7,1,1,0,0,0,0,0,0,45550512,0,1,0,0,0
32.0,14.7,1.1,0.567,9.8,15.8,0.7,1.7,11.2,15.6,-2.3,0,0,0,0,0,0,0,0,9423869,0,0,0,0,1
23.0,25.0,1.4,0.512,7.9,10.3,1.4,1.8,13.5,16.9,-3.7,0,0,0,0,0,0,0,0,18000000,0,1,0,0,0
34.0,32.5,2.5,0.543,9.3,20.9,2.8,1.5,14.7,23.5,-0.4,0,0,0,0,0,0,0,0,51666090,0,1,0,0,0
27.0,28.4,1.5,0.633,7.3,18.1,1.5,0.6,8.4,19.0,3.5,1,0,1,0,0,0,0,0,7232143,0,0,1,0,0
23.0,14.2,1.7,0.546,6.5,11.6,2.0,0.9,9.5,14.4,-3.1,0,0,0,0,0,0,0,0,1955377,0,0,0,0,1
22.0,24.4,1.8,0.564,7.7,7.0,1.4,5.0,10.3,13.9,-1.8,0,0,0,0,0,0,0,0,4356476,0,0,0,1,0
24.0,16.3,2.0,0.595,11.6,12.2,1.1,2.5,10.3,19.6,0.1,0,0,0,0,0,0,0,0,1955377,0,1,0,0,0
24.0,32.2,2.4,0.547,10.5,27.3,1.2,0.9,12.9,28.7,0.6,0,0,0,0,0,0,0,0,27705357,0,0,0,1,0
20.0,8.8,0.7,0.499,8.2,7.6,1.7,0.8,16.2,16.8,-4.7,0,0,0,0,0,0,0,0,2221677,0,0,0,0,1
20.0,12.6,1.0,0.465,6.4,15.2,2.6,2.3,13.1,17.8,-1.7,0,0,0,0,0,0,0,0,10603560,0,0,1,0,0
23.0,17.1,0.9,0.502,9.7,11.4,1.3,1.0,8.9,20.3,-4.3,0,0,0,0,0,0,0,0,2221677,0,0,0,1,0
20.0,10.5,0.8,0.503,5.4,28.4,1.9,0.2,19.6,22.7,-4.2,0,0,0,0,0,0,0,0,6576120,0,0,1,0,0
27.0,17.6,1.6,0.679,18.2,8.6,1.8,8.5,16.6,12.2,3.0,0,0,0,0,0,0,0,0,13285713,1,0,0,0,0
19.0,15.6,1.7,0.556,9.5,8.9,1.9,1.3,13.3,18.1,-3.0,0,0,0,0,0,0,0,0,8657280,0,0,0,1,0
31.0,24.5,2.0,0.585,10.6,12.3,1.8,1.7,10.1,15.5,0.1,0,0,0,0,0,0,0,0,10125000,0,0,0,1,0
32.0,33.2,2.5,0.687,18.2,7.5,1.2,4.1,12.4,13.0,1.9,2,0,0,0,0,0,0,1,35000000,1,0,0,0,0
26.0,31.7,1.8,0.619,8.9,6.4,1.2,1.3,7.3,15.8,-0.7,0,0,0,0,0,0,0,0,18259259,0,1,0,0,0
36.0,27.9,2.5,0.532,9.7,28.8,2.4,1.6,20.6,23.8,-1.1,1,0,0,0,0,0,0,0,3468960,0,0,1,0,0
36.0,27.9,2.5,0.532,9.7,28.8,2.4,1.6,20.6,23.8,-1.1,1,0,0,0,0,0,0,0,3468960,0,0,1,0,0
22.0,19.1,2.2,0.517,10.6,5.7,1.5,2.7,7.5,16.7,-4.1,0,0,0,0,0,0,0,0,2657760,0,0,0,1,0
27.0,21.7,1.2,0.632,7.9,5.8,1.3,0.8,4.6,14.3,0.8,0,0,0,0,0,0,0,0,10044644,0,1,0,0,0
20.0,26.7,2.7,0.54,6.1,28.1,1.9,0.7,18.6,22.5,-2.2,0,0,0,0,0,0,0,0,10748040,0,0,1,0,0
23.0,32.8,1.7,0.523,12.6,27.7,2.1,2.8,13.4,27.0,2.4,0,0,0,0,0,0,0,0,38661750,0,1,0,0,0
24.0,21.3,2.6,0.582,8.1,27.1,2.8,1.6,17.1,19.3,1.9,0,0,0,0,0,0,0,0,2270735,0,0,1,0,0
21.0,31.3,1.7,0.551,7.8,14.2,1.3,0.6,11.0,25.1,-1.3,0,0,0,0,0,0,0,0,8399983,0,0,0,0,1
26.0,34.2,2.2,0.637,7.8,31.3,2.4,3.0,8.6,34.8,11.5,5,1,1,1,0,0,0,0,38333050,0,0,1,0,0
28.0,14.7,1.2,0.563,7.0,18.3,1.5,0.5,12.5,16.7,-2.2,0,0,0,0,0,0,0,0,3000000,0,0,0,0,1
29.0,16.5,1.3,0.544,9.6,6.9,1.2,0.9,11.6,15.8,-2.9,0,0,0,0,0,0,0,0,8307692,0,0,0,1,0
36.0,32.2,1.4,0.618,7.4,31.3,1.7,1.3,12.6,29.8,6.3,4,1,0,0,1,0,0,0,59606817,0,0,1,0,0
20.0,26.7,2.0,0.522,7.4,22.8,1.7,0.9,13.4,26.0,-3.2,1,0,1,0,0,0,0,0,9560520,0,0,0,0,1
27.0,20.0,1.1,0.526,6.4,14.7,1.2,0.9,14.1,20.3,-3.5,0,0,0,0,0,0,0,0,3675000,0,0,0,1,0
32.0,17.9,1.0,0.547,7.6,37.0,2.8,1.3,14.2,23.4,1.2,0,0,0,0,0,0,0,0,10200000,0,0,1,0,0
23.0,24.9,2.4,0.567,13.6,8.5,3.3,3.2,9.7,19.4,3.6,0,0,0,0,0,0,0,0,5675766,0,1,0,0,0
21.0,25.0,2.7,0.354,10.8,3.4,3.2,5.0,9.2,12.1,-3.5,0,0,0,0,0,0,0,0,6127080,0,1,0,0,0
28.0,21.1,1.9,0.584,7.8,11.7,1.6,1.0,9.6,14.7,-1.3,0,0,0,0,0,0,0,0,15500000,0,0,0,0,1
24.0,10.6,0.8,0.56,7.7,13.8,1.0,1.4,10.9,17.7,-2.1,0,0,0,0,0,0,0,0,2674080,0,0,0,0,1
30.0,25.9,1.1,0.497,7.9,14.8,1.1,0.8,10.3,20.4,-3.7,0,0,0,0,0,0,0,0,26643031,0,0,1,0,0
19.0,20.7,1.4,0.457,12.0,8.5,1.1,1.1,13.1,15.2,-5.2,0,0,0,0,0,0,0,0,7863240,0,1,0,0,0
32.0,31.6,1.9,0.571,10.4,9.8,1.5,2.4,8.8,17.6,0.1,0,0,0,0,0,0,0,0,26634146,0,1,0,0,0
24.0,32.7,2.9,0.572,9.6,9.6,2.2,1.8,12.4,14.4,-0.1,2,0,0,0,0,0,0,1,2221677,0,1,0,0,0
26.0,36.0,1.9,0.567,4.7,46.4,1.6,0.4,17.9,29.6,0.5,2,1,0,0,0,0,0,0,45999660,0,0,1,0,0
24.0,15.6,1.2,0.587,17.3,16.1,1.2,3.7,11.5,17.1,1.2,0,0,0,0,0,0,0,0,2221677,1,0,0,0,0
24.0,35.0,2.1,0.598,7.8,15.9,1.5,2.0,9.9,23.7,0.8,0,0,0,0,0,0,0,0,25000000,0,0,0,1,0
23.0,22.0,1.3,0.522,8.6,10.3,1.0,1.1,9.9,15.2,-2.6,0,0,0,0,0,0,0,0,3809520,0,0,0,1,0
25.0,35.4,1.1,0.605,8.1,26.2,1.3,0.6,11.5,28.0,3.1,1,1,0,0,0,0,0,0,31000000,0,0,0,0,1
23.0,7.2,0.6,0.453,5.2,29.5,2.0,1.3,16.7,15.8,-2.8,0,0,0,0,0,0,0,0,2191897,0,0,1,0,0
20.0,5.3,0.5,0.626,11.1,4.9,1.2,3.1,13.0,22.1,-0.9,0,0,0,0,0,0,0,0,1955377,0,1,0,0,0
24.0,33.6,1.3,0.616,5.9,38.9,2.1,1.8,9.8,21.6,5.8,1,0,0,0,0,1,0,0,45550512,0,0,1,0,0
